_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,audience,audience:confidence,bias,bias:confidence,message,message:confidence,orig__golden,audience_gold,bias_gold,bioid,embed,id,label,message_gold,source,text
766193052,FALSE,finalized,1,8/4/15 20:56,constituency,1,neutral,1,personal,1,,,,L000551,"<blockquote class=""twitter-tweet"" width=""450""><p>#LetsGoOakland</p> Rep. Barbara Lee (@RepBarbaraLee) <a href='https://twitter.com/RepBarbaraLee/status/486327590530338816'>2014-07-07 21:55:07</a></blockquote>",4.86328E+17,From: Barbara Lee (Representative from California),,twitter,#LetsGoOakland
766193053,FALSE,finalized,1,8/4/15 20:47,national,1,neutral,1,policy,1,,,,D000607,"<blockquote class=""twitter-tweet"" width=""450""><p>The Sexton Act would integrate mental health assessments into a soldierâ€™s annual PHA, improving upon the existing system. #milhealth</p> Senator Joe Donnelly (@SenDonnelly) <a href='https://twitter.com/SenDonnelly/status/327482263837233153'>2013-04-25 14:00:30</a></blockquote>",3.27482E+17,From: Joe Donnelly (Senator from Indiana),,twitter,"The Sexton Act would integrate mental health assessments into a soldierâ€™s annual PHA, improving upon the existing system. #milhealth"
766193054,FALSE,finalized,1,8/4/15 20:11,national,1,neutral,1,personal,1,,,,E000285,"<blockquote class=""twitter-tweet"" width=""450""><p>Being a senator means getting votes on what you want and also having to take tough votes on what you donâ€™t. http://t.co/W6nXFY8c7u</p> Mike Enzi (@SenatorEnzi) <a href='https://twitter.com/SenatorEnzi/status/494161639785398273'>2014-07-29 12:44:50</a></blockquote>",4.94162E+17,From: Michael Enzi (Senator from Wyoming),,twitter,Being a senator means getting votes on what you want and also having to take tough votes on what you donâ€™t. http://t.co/W6nXFY8c7u
766193055,FALSE,finalized,1,8/4/15 20:43,constituency,1,neutral,1,constituency,1,,,,S001184,"<blockquote class=""twitter-tweet"" width=""450""><p>Great visiting Coastal Coffee Roasters in Summerville as part of #SmallBusinessSaturday! #WhoYaGonnaCall http://t.co/MBV8oDiYCK</p> Tim Scott (@SenatorTimScott) <a href='https://twitter.com/SenatorTimScott/status/538712151540916224'>2014-11-29 10:12:40</a></blockquote>",5.38712E+17,From: Tim Scott (Senator from South Carolina),,twitter,Great visiting Coastal Coffee Roasters in Summerville as part of #SmallBusinessSaturday! #WhoYaGonnaCall http://t.co/MBV8oDiYCK
766193056,FALSE,finalized,1,8/4/15 20:39,national,1,neutral,1,policy,1,,,,S000033,"<blockquote class=""twitter-tweet"" width=""450""><p>The US has the most unequal distribution of income of any major country in the industrialized world.</p> Bernie Sanders (@SenSanders) <a href='https://twitter.com/SenSanders/status/338392934921682944'>2013-05-25 16:35:37</a></blockquote>",3.38393E+17,From: Bernard Sanders (Senator from Vermont),,twitter,The US has the most unequal distribution of income of any major country in the industrialized world.
766193057,FALSE,finalized,1,8/4/15 21:16,national,1,neutral,1,support,1,,,,I000056,"<blockquote class=""twitter-tweet"" width=""450""><p>We need a strategic plan to stop the spread of #ISIS's hateful ideology and violence. #HJRes123 #ISIS</p> Darrell Issa (@DarrellIssa) <a href='https://twitter.com/DarrellIssa/status/509376580641386496'>2014-09-09 12:23:35</a></blockquote>",5.09377E+17,From: Darrell Issa (Representative from California),,twitter,We need a strategic plan to stop the spread of #ISIS's hateful ideology and violence. #HJRes123 #ISIS
766193058,FALSE,finalized,1,8/4/15 21:07,constituency,1,partisan,1,constituency,1,,,,V000127,"<blockquote class=""twitter-tweet"" width=""450""><p>Great questions at my town hall meeting in LaPlace. Good discussion on border crisis, VA, and flood insurance. http://t.co/NWnwaQowsE</p> David Vitter (@DavidVitter) <a href='https://twitter.com/DavidVitter/status/502127978265214976'>2014-08-20 12:20:13</a></blockquote>",5.02128E+17,From: David Vitter (Senator from Louisiana),,twitter,"Great questions at my town hall meeting in LaPlace. Good discussion on border crisis, VA, and flood insurance. http://t.co/NWnwaQowsE"
766193059,FALSE,finalized,2,8/4/15 20:40,national,1,neutral,0.5131,policy,1,,,,K000367,"<blockquote class=""twitter-tweet"" width=""450""><p>This week is 20th anniversary of Violence Against Women Act. Ravens did right thing &amp; released Ray Rice. Reminder we have work to do.</p> Amy Klobuchar (@amyklobuchar) <a href='https://twitter.com/amyklobuchar/status/509349013066616832'>2014-09-09 10:34:02</a></blockquote>",5.09349E+17,From: Amy Klobuchar (Senator from Minnesota),,twitter,This week is 20th anniversary of Violence Against Women Act. Ravens did right thing &amp; released Ray Rice. Reminder we have work to do.
766193060,FALSE,finalized,1,8/4/15 21:26,constituency,1,neutral,1,policy,1,,,,F000461,"<blockquote class=""twitter-tweet"" width=""450""><p>In a few minutes, the House will vote to defund ObamaCare and avoid a government shut down. #SenateMustAct</p> Rep. Bill Flores (@RepBillFlores) <a href='https://twitter.com/RepBillFlores/status/381063141095776257'>2013-09-20 10:31:47</a></blockquote>",3.81063E+17,From: Bill Flores (Representative from Texas),,twitter,"In a few minutes, the House will vote to defund ObamaCare and avoid a government shut down. #SenateMustAct"
766193061,FALSE,finalized,1,8/4/15 20:46,national,1,partisan,1,policy,1,,,,L000559,"<blockquote class=""twitter-tweet"" width=""450""><p>Pleased that @CMSGov has been so responsive to the needs of RI's hospitals and health care workers http://t.co/vsdgXM6KTu</p> Jim Langevin (@jimlangevin) <a href='https://twitter.com/jimlangevin/status/497098558773145600'>2014-08-06 15:15:06</a></blockquote>",4.97099E+17,From: Jim Langevin (Representative from Rhode Island),,twitter,Pleased that @CMSGov has been so responsive to the needs of RI's hospitals and health care workers http://t.co/vsdgXM6KTu
766193062,FALSE,finalized,1,8/4/15 21:18,national,1,partisan,1,support,1,,,,L000579,"<blockquote class=""twitter-tweet"" width=""450""><p>Glad @JerryBrownGov signed the anti-human trafficking SB955 into law. CA should lead the way--I applaud his decision. http://t.co/x4QOM8GWIU</p> Rep. Alan Lowenthal (@RepLowenthal) <a href='https://twitter.com/RepLowenthal/status/516696129506144257'>2014-09-29 17:08:51</a></blockquote>",5.16696E+17,From: Alan Lowenthal (Representative from California),,twitter,Glad @JerryBrownGov signed the anti-human trafficking SB955 into law. CA should lead the way--I applaud his decision. http://t.co/x4QOM8GWIU
766193063,FALSE,finalized,1,8/4/15 21:40,national,1,neutral,1,personal,1,,,,H000874,"<blockquote class=""twitter-tweet"" width=""450""><p>Wishing a happy birthday to a #MakeItInAmerica champion and my friend from Illinois, @RepLipinski.</p> Steny Hoyer (@WhipHoyer) <a href='https://twitter.com/WhipHoyer/status/489158431837020160'>2014-07-15 17:23:52</a></blockquote>",4.89158E+17,From: Steny Hoyer (Representative from Maryland),,twitter,"Wishing a happy birthday to a #MakeItInAmerica champion and my friend from Illinois, @RepLipinski."
766193064,FALSE,finalized,1,8/4/15 20:33,national,1,partisan,1,attack,1,,,,B000589,"<blockquote class=""twitter-tweet"" width=""450""><p>#ObamaCare website faces security risks, watchdog finds http://t.co/wH3Ec84300 via @WSJhealth</p> Speaker John Boehner (@SpeakerBoehner) <a href='https://twitter.com/SpeakerBoehner/status/512648105645187073'>2014-09-18 13:03:27</a></blockquote>",5.12648E+17,From: John Boehner (Representative from Ohio),,twitter,"#ObamaCare website faces security risks, watchdog finds http://t.co/wH3Ec84300 via @WSJhealth"
766193065,FALSE,finalized,1,8/4/15 20:06,national,1,neutral,1,media,1,,,,B001243,"<blockquote class=""twitter-tweet"" width=""450""><p>I'll join @SteveMTalk at 3:20pm ET to discuss the President's #WarOnCoal. Tune in here: http://t.co/UpVxsiiyTV</p> Marsha Blackburn (@MarshaBlackburn) <a href='https://twitter.com/MarshaBlackburn/status/349968843164221441'>2013-06-26 15:14:08</a></blockquote>",3.49969E+17,From: Marsha Blackburn (Representative from Tennessee),,twitter,I'll join @SteveMTalk at 3:20pm ET to discuss the President's #WarOnCoal. Tune in here: http://t.co/UpVxsiiyTV
766193066,FALSE,finalized,1,8/4/15 21:13,national,1,neutral,1,media,1,,,,D000612,"<blockquote class=""twitter-tweet"" width=""450""><p>Pleased to join California Edition's Brad Pomerance to discuss immigration reform, which you can watch online here: http://t.co/5qqGNidlTU</p> Jeff Denham (@RepJeffDenham) <a href='https://twitter.com/RepJeffDenham/status/336916046504132608'>2013-05-21 14:46:59</a></blockquote>",3.36916E+17,From: Jeffrey Denham (Representative from California),,twitter,"Pleased to join California Edition's Brad Pomerance to discuss immigration reform, which you can watch online here: http://t.co/5qqGNidlTU"
766193067,FALSE,finalized,1,8/4/15 20:07,national,1,partisan,1,support,1,,,,H000338,"<blockquote class=""twitter-tweet"" width=""450""><p>Senator Hatch backs bill to protect Americansâ€™ private health care information http://t.co/wFP86bn3BZ</p> Senator Hatch Office (@SenOrrinHatch) <a href='https://twitter.com/SenOrrinHatch/status/421725622205808640'>2014-01-10 14:29:58</a></blockquote>",4.21726E+17,From: Orrin Hatch (Senator from Utah),,twitter,Senator Hatch backs bill to protect Americansâ€™ private health care information http://t.co/wFP86bn3BZ
766193068,FALSE,finalized,1,8/4/15 21:01,national,1,partisan,1,support,1,,,,R000592,"<blockquote class=""twitter-tweet"" width=""450""><p>Proud cosponsor of the #EmailPrivacyAct. Learn more about this bill to strengthen the 4th Amdt. http://t.co/g3L2lapiUd</p> Rep. Todd Rokita (@ToddRokita) <a href='https://twitter.com/ToddRokita/status/370195754021048320'>2013-08-21 10:48:40</a></blockquote>",3.70196E+17,From: Todd Rokita (Representative from Indiana),,twitter,Proud cosponsor of the #EmailPrivacyAct. Learn more about this bill to strengthen the 4th Amdt. http://t.co/g3L2lapiUd
766193069,FALSE,finalized,2,8/4/15 21:12,national,0.546,partisan,1,policy,1,,,,M001156,"<blockquote class=""twitter-tweet"" width=""450""><p>Great day for #ReligiousFreedom as #SCOTUS sides with #HobbyLobby in case on ACA's contraception mandate. #IStandWithHobbyLobby</p> Patrick McHenry (@PatrickMcHenry) <a href='https://twitter.com/PatrickMcHenry/status/483624503449489408'>2014-06-30 10:54:01</a></blockquote>",4.83625E+17,From: Patrick McHenry (Representative from North Carolina),,twitter,Great day for #ReligiousFreedom as #SCOTUS sides with #HobbyLobby in case on ACA's contraception mandate. #IStandWithHobbyLobby
766193070,FALSE,finalized,1,8/4/15 21:10,national,1,neutral,1,personal,1,,,,M001191,"<blockquote class=""twitter-tweet"" width=""450""><p>#Tax Tips Newsletter: http://t.co/b0JW2PTvse To get future updates like this, be sure to subscribe to my e-newsletter.</p> Rep. Patrick Murphy (@RepMurphyFL) <a href='https://twitter.com/RepMurphyFL/status/316938731493928962'>2013-03-27 11:44:16</a></blockquote>",3.16939E+17,From: Patrick Murphy (Representative from Florida),,twitter,"#Tax Tips Newsletter: http://t.co/b0JW2PTvse To get future updates like this, be sure to subscribe to my e-newsletter."
766193071,FALSE,finalized,1,8/4/15 21:22,constituency,1,partisan,1,constituency,1,,,,L000550,"<blockquote class=""twitter-tweet"" width=""450""><p>House @Transportâ€™s review of #MorganzaToTheGulf today was long overdue but welcomed step toward including it in final water resources bill</p> Senator Landrieu (@SenLandrieu) <a href='https://twitter.com/SenLandrieu/status/461189265293312000'>2014-04-29 13:04:23</a></blockquote>",4.61189E+17,From: Mary Landrieu (Senator from Louisiana),,twitter,House @Transportâ€™s review of #MorganzaToTheGulf today was long overdue but welcomed step toward including it in final water resources bill
766193072,FALSE,finalized,1,8/4/15 21:03,national,1,partisan,1,policy,1,,,,M001183,"<blockquote class=""twitter-tweet"" width=""450""><p>Pleased @EPA has extended the comment period to 12/1 for the carbon emissions rule. For directions on how 2 comment: http://t.co/z46OHlQxGJ</p> Senator Joe Manchin (@Sen_JoeManchin) <a href='https://twitter.com/Sen_JoeManchin/status/512700348461350914'>2014-09-18 16:31:03</a></blockquote>",5.127E+17,From: Joe Manchin III (Senator from West Virginia),,twitter,Pleased @EPA has extended the comment period to 12/1 for the carbon emissions rule. For directions on how 2 comment: http://t.co/z46OHlQxGJ
766193073,FALSE,finalized,1,8/4/15 21:20,constituency,1,neutral,1,media,1,,,,M000355,"<blockquote class=""twitter-tweet"" width=""450""><p>.@leecruse thanks for having Sen. McConnell on your show on @WVLK today to discuss hemp seeds being held up by DEA. #Kentucky</p> Sen. McConnell Press (@McConnellPress) <a href='https://twitter.com/McConnellPress/status/466962029115633664'>2014-05-15 11:23:18</a></blockquote>",4.66962E+17,From: Mitch McConnell (Senator from Kentucky),,twitter,.@leecruse thanks for having Sen. McConnell on your show on @WVLK today to discuss hemp seeds being held up by DEA. #Kentucky
766193074,FALSE,finalized,1,8/4/15 21:22,national,1,neutral,1,information,1,,,,B001267,"<blockquote class=""twitter-tweet"" width=""450""><p>The @PuebloChieftain on our #immigration bill: ""Congress has a historic opportunity to do something useful."" http://t.co/ZQOx6fjO5W</p> Michael Bennet (@SenBennetCO) <a href='https://twitter.com/SenBennetCO/status/327882087573102595'>2013-04-26 16:29:16</a></blockquote>",3.27882E+17,From: Michael Bennet (Senator from Colorado),,twitter,"The @PuebloChieftain on our #immigration bill: ""Congress has a historic opportunity to do something useful."" http://t.co/ZQOx6fjO5W"
766193075,FALSE,finalized,1,8/4/15 20:49,constituency,1,neutral,1,personal,1,,,,S001193,"<blockquote class=""twitter-tweet"" width=""450""><p>@_JMILLY great to see you at the @Deltas_United Get Fit event in Hayward!</p> Rep. Eric Swalwell (@RepSwalwell) <a href='https://twitter.com/RepSwalwell/status/447434374628114432'>2014-03-22 14:07:22</a></blockquote>",4.47434E+17,From: Eric Swalwell (Representative from California),,twitter,@_JMILLY great to see you at the @Deltas_United Get Fit event in Hayward!
766193076,FALSE,finalized,1,8/4/15 20:06,national,1,neutral,1,policy,1,,,,B000589,"<blockquote class=""twitter-tweet"" width=""450""><p>The #ABLEact levels the playing field for those w/ disabilities. Letâ€™s make it law of the land: http://t.co/7tKP4G6xPP</p> Speaker John Boehner (@SpeakerBoehner) <a href='https://twitter.com/SpeakerBoehner/status/540326108076707840'>2014-12-03 21:05:57</a></blockquote>",5.40326E+17,From: John Boehner (Representative from Ohio),,twitter,The #ABLEact levels the playing field for those w/ disabilities. Letâ€™s make it law of the land: http://t.co/7tKP4G6xPP
766193077,FALSE,finalized,1,8/4/15 20:53,national,1,neutral,1,support,1,,,,R000593,"<blockquote class=""twitter-tweet"" width=""450""><p>Bipartisan budget deal is step in right direction (though not ideal) - reduces deficit and does not raise taxes. http://t.co/S8QQifw4Iy</p> Dennis Ross (@RepDennisRoss) <a href='https://twitter.com/RepDennisRoss/status/411284160716623872'>2013-12-12 18:59:19</a></blockquote>",4.11284E+17,From: Dennis Ross (Representative from Florida),,twitter,Bipartisan budget deal is step in right direction (though not ideal) - reduces deficit and does not raise taxes. http://t.co/S8QQifw4Iy
766193078,FALSE,finalized,1,8/4/15 20:12,national,1,neutral,1,media,1,,,,S000030,"<blockquote class=""twitter-tweet"" width=""450""><p>If it's Sunday.... About to sit down for .@meetthepress roundtable. Check your local listings and tune in! http://t.co/XcpaAFLmV3</p> Loretta Sanchez (@LorettaSanchez) <a href='https://twitter.com/LorettaSanchez/status/427439723989434368'>2014-01-26 08:55:46</a></blockquote>",4.2744E+17,From: Loretta Sanchez (Representative from California),,twitter,If it's Sunday.... About to sit down for .@meetthepress roundtable. Check your local listings and tune in! http://t.co/XcpaAFLmV3
766193079,FALSE,finalized,1,8/4/15 21:24,national,1,neutral,1,personal,1,,,,G000572,"<blockquote class=""twitter-tweet"" width=""450""><p>Talking to the winner of the Congressional Art Competition. #TX23

3TX23 http://t.co/EzQGQHgXnB</p> Pete Gallego (@RepPeteGallego) <a href='https://twitter.com/RepPeteGallego/status/350010538983579648'>2013-06-26 17:59:50</a></blockquote>",3.50011E+17,From: Pete Gallego (Representative from Texas),,twitter,"Talking to the winner of the Congressional Art Competition. #TX23

3TX23 http://t.co/EzQGQHgXnB"
